Região,Sigla UF,UF,Código IBGE Município,Município,Tipo Crime,Mês,Mês/Ano,PC-Qtde Ocorrências
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,11,11/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Estupro,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,1,01/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,2,02/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,3,03/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,4,04/2015,19.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,5,05/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,6,06/2015,24.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,7,07/2015,25.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,8,08/2015,27.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,9,09/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,10,10/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,11,11/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Furto de veículo,12,12/2015,21.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,1,01/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,2,02/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,4,04/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,5,05/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,6,06/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,7,07/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,8,08/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,9,09/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,10,10/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,11,11/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Homicídio doloso,12,12/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,1,01/2015,40.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,2,02/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,3,03/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,4,04/2015,18.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,5,05/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,6,06/2015,19.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,7,07/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,8,08/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,9,09/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,10,10/2015,28.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,11,11/2015,29.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo de veículo,12,12/2015,29.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo seguido de morte (latrocínio),1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo seguido de morte (latrocínio),2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo seguido de morte (latrocínio),3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo seguido de morte (latrocínio),5,05/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo seguido de morte (latrocínio),10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010813,Santa Maria,Roubo seguido de morte (latrocínio),11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,2,02/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,5,05/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,8,08/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,10,10/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,11,11/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Estupro,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,1,01/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,2,02/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,3,03/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,4,04/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,5,05/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,6,06/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,7,07/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,8,08/2015,22.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,9,09/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,10,10/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,11,11/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Furto de veículo,12,12/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,4,04/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,6,06/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,8,08/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,9,09/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,11,11/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Homicídio doloso,12,12/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Lesão corporal seguida de morte,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,1,01/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,2,02/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,3,03/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,4,04/2015,13.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,5,05/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,6,06/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,7,07/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,8,08/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,9,09/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,10,10/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,11,11/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010814,São Sebastião,Roubo de veículo,12,12/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,1,01/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,3,03/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,4,04/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,5,05/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,7,07/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,8,08/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,10,10/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,11,11/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Estupro,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,1,01/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,2,02/2015,17.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,3,03/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,4,04/2015,24.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,5,05/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,6,06/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,7,07/2015,20.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,8,08/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,9,09/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,10,10/2015,15.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,11,11/2015,14.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Furto de veículo,12,12/2015,18.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,1,01/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,3,03/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,5,05/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,6,06/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,7,07/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,8,08/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,10,10/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Homicídio doloso,12,12/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,1,01/2015,24.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,2,02/2015,27.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,3,03/2015,33.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,4,04/2015,18.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,5,05/2015,24.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,6,06/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,7,07/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,8,08/2015,23.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,9,09/2015,31.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,10,10/2015,18.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,11,11/2015,16.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo de veículo,12,12/2015,16.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo seguido de morte (latrocínio),5,05/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010815,Recanto Das Emas,Roubo seguido de morte (latrocínio),12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Estupro,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Estupro,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,1,01/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,2,02/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,3,03/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,5,05/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,6,06/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,7,07/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,8,08/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,10,10/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Furto de veículo,11,11/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,4,04/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,7,07/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,8,08/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,9,09/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo de veículo,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010816,Lago Sul,Roubo seguido de morte (latrocínio),9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Estupro,1,01/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Estupro,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Estupro,3,03/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Estupro,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Estupro,11,11/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,1,01/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,2,02/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,3,03/2015,10.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,4,04/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,6,06/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,8,08/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,9,09/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,10,10/2015,7.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,11,11/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Furto de veículo,12,12/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Homicídio doloso,2,02/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Homicídio doloso,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Homicídio doloso,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Homicídio doloso,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Homicídio doloso,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,1,01/2015,11.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,2,02/2015,12.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,4,04/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,6,06/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,7,07/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010817,Riacho Fundo,Roubo de veículo,12,12/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Estupro,3,03/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Estupro,4,04/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Estupro,5,05/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Estupro,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Estupro,8,08/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,1,01/2015,8.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,2,02/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,3,03/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,4,04/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,6,06/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,8,08/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,10,10/2015,9.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,11,11/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Furto de veículo,12,12/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Homicídio doloso,1,01/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Homicídio doloso,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Homicídio doloso,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Homicídio doloso,9,09/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Homicídio doloso,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,1,01/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,5,05/2015,6.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,8,08/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,9,09/2015,4.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010818,Lago Norte,Roubo de veículo,12,12/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Estupro,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Estupro,8,08/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Estupro,10,10/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Estupro,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Estupro,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,1,01/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,2,02/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,3,03/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,4,04/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,7,07/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,8,08/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Furto de veículo,12,12/2015,5.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Homicídio doloso,3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Homicídio doloso,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Homicídio doloso,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Homicídio doloso,11,11/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,1,01/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,2,02/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,4,04/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,5,05/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,6,06/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,7,07/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,10,10/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo de veículo,12,12/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010819,Candangolândia,Roubo seguido de morte (latrocínio),3,03/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010820,Águas Claras,Estupro,2,02/2015,3.0
CENTRO-OESTE,DF,Distrito Federal,530010820,Águas Claras,Estupro,4,04/2015,1.0
CENTRO-OESTE,DF,Distrito Federal,530010820,Águas Claras,Estupro,5,05/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010820,Águas Claras,Estupro,6,06/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010820,Águas Claras,Estupro,7,07/2015,2.0
CENTRO-OESTE,DF,Distrito Federal,530010820,Águas Claras,Estupro,8,08/2015,1.0
